en,f0,file,time
55.0,0.0,cy0225at,1.2
55.0,0.0,cy0225at,1.22
53.0,0.0,cy0225at,1.24
52.0,0.0,cy0225at,1.26
53.0,0.0,cy0225at,1.28
53.0,0.0,cy0225at,1.3
54.0,0.0,cy0225at,1.32
54.0,0.0,cy0225at,1.34
54.0,0.0,cy0225at,1.36
54.0,0.0,cy0225at,1.38
54.0,0.0,cy0225at,1.4
55.0,0.0,cy0225at,1.42
52.0,0.0,cy0225at,1.44
52.0,0.0,cy0225at,1.46
0.0,0.0,cy0225at,1.48
0.0,0.0,cy0225at,1.5
0.0,0.0,cy0133pw,0.02
0.0,0.0,cy0133pw,0.04
39.0,0.0,cy0133pw,0.06
40.0,0.0,cy0133pw,0.08
38.0,0.0,cy0133pw,0.1
39.0,0.0,cy0133pw,0.12
42.0,0.0,cy0133pw,0.14
42.0,0.0,cy0133pw,0.16
41.0,0.0,cy0133pw,0.18
41.0,0.0,cy0133pw,0.2
41.0,0.0,cy0133pw,0.22
42.0,0.0,cy0133pw,0.24
41.0,0.0,cy0133pw,0.26
43.0,0.0,cy0133pw,0.28
42.0,0.0,cy0133pw,0.3
41.0,0.0,cy0133pw,0.32
42.0,0.0,cy0133pw,0.34
42.0,0.0,cy0133pw,0.36
41.0,0.0,cy0133pw,0.38
41.0,0.0,cy0133pw,0.4
41.0,0.0,cy0133pw,0.42
43.0,0.0,cy0133pw,0.44
43.0,0.0,cy0133pw,0.46
43.0,0.0,cy0133pw,0.48
44.0,180.0,cy0133pw,0.5
43.0,0.0,cy0133pw,0.52
40.0,0.0,cy0133pw,0.54
41.0,0.0,cy0133pw,0.56
42.0,0.0,cy0133pw,0.58
41.0,0.0,cy0133pw,0.6
42.0,0.0,cy0133pw,0.62
43.0,0.0,cy0133pw,0.64
42.0,0.0,cy0133pw,0.66
43.0,0.0,cy0133pw,0.68
42.0,0.0,cy0133pw,0.7
41.0,0.0,cy0133pw,0.72
41.0,0.0,cy0133pw,0.74
40.0,0.0,cy0133pw,0.76
42.0,0.0,cy0133pw,0.78
42.0,0.0,cy0133pw,0.8
41.0,0.0,cy0133pw,0.82
43.0,0.0,cy0133pw,0.84
55.0,0.0,cy0133pw,0.86
62.0,224.0,cy0133pw,0.88
64.0,219.0,cy0133pw,0.9
62.0,209.0,cy0133pw,0.92
58.0,206.0,cy0133pw,0.94
60.0,223.0,cy0133pw,0.96
64.0,237.0,cy0133pw,0.98
68.0,234.0,cy0133pw,1.0
70.0,231.0,cy0133pw,1.02
70.0,230.0,cy0133pw,1.04
71.0,229.0,cy0133pw,1.06
71.0,226.0,cy0133pw,1.08
64.0,217.0,cy0133pw,1.1
56.0,218.0,cy0133pw,1.12
57.0,214.0,cy0133pw,1.14
64.0,201.0,cy0133pw,1.16
66.0,190.0,cy0133pw,1.18
64.0,183.0,cy0133pw,1.2
57.0,176.0,cy0133pw,1.22
47.0,0.0,cy0133pw,1.24
43.0,0.0,cy0133pw,1.26
44.0,0.0,cy0133pw,1.28
43.0,0.0,cy0133pw,1.3
48.0,0.0,cy0133pw,1.32
62.0,196.0,cy0133pw,1.34
66.0,179.0,cy0133pw,1.36
68.0,171.0,cy0133pw,1.38
67.0,162.0,cy0133pw,1.4
64.0,161.0,cy0133pw,1.42
57.0,162.0,cy0133pw,1.44
47.0,0.0,cy0133pw,1.46
44.0,0.0,cy0133pw,1.48
42.0,0.0,cy0133pw,1.5
42.0,0.0,cy0133pw,1.52
42.0,0.0,cy0133pw,1.54
47.0,0.0,cy0133pw,1.56
47.0,0.0,cy0133pw,1.58
46.0,0.0,cy0133pw,1.6
59.0,0.0,cy0133pw,1.62
62.0,177.0,cy0133pw,1.64
63.0,170.0,cy0133pw,1.66
60.0,165.0,cy0133pw,1.68
54.0,172.0,cy0133pw,1.7
48.0,174.0,cy0133pw,1.72
44.0,0.0,cy0133pw,1.74
43.0,0.0,cy0133pw,1.76
49.0,0.0,cy0133pw,1.78
59.0,176.0,cy0133pw,1.8
62.0,178.0,cy0133pw,1.82
61.0,174.0,cy0133pw,1.84
60.0,172.0,cy0133pw,1.86
57.0,169.0,cy0133pw,1.88
51.0,0.0,cy0133pw,1.9
45.0,0.0,cy0133pw,1.92
44.0,0.0,cy0133pw,1.94
42.0,0.0,cy0133pw,1.96
43.0,0.0,cy0133pw,1.98
41.0,0.0,cy0133pw,2.0
42.0,0.0,cy0133pw,2.02
43.0,0.0,cy0133pw,2.04
42.0,0.0,cy0133pw,2.06
41.0,0.0,cy0133pw,2.08
41.0,0.0,cy0133pw,2.1
41.0,0.0,cy0133pw,2.12
41.0,0.0,cy0133pw,2.14
42.0,0.0,cy0133pw,2.16
43.0,0.0,cy0133pw,2.18
43.0,0.0,cy0133pw,2.2
41.0,0.0,cy0133pw,2.22
42.0,0.0,cy0133pw,2.24
40.0,0.0,cy0133pw,2.26
41.0,0.0,cy0133pw,2.28
40.0,0.0,cy0133pw,2.3
41.0,0.0,cy0133pw,2.32
42.0,0.0,cy0133pw,2.34
41.0,0.0,cy0133pw,2.36
41.0,0.0,cy0133pw,2.38
40.0,0.0,cy0133pw,2.4
41.0,0.0,cy0133pw,2.42
39.0,0.0,cy0133pw,2.44
40.0,0.0,cy0133pw,2.46
41.0,0.0,cy0133pw,2.48
41.0,0.0,cy0133pw,2.5
42.0,0.0,cy0133pw,2.52
0.0,0.0,cy0133pw,2.54
0.0,0.0,cy0133pw,2.56
0.0,0.0,cy0216pw,0.02
0.0,0.0,cy0216pw,0.04
59.0,0.0,cy0216pw,0.06
58.0,0.0,cy0216pw,0.08
59.0,0.0,cy0216pw,0.1
58.0,0.0,cy0216pw,0.12
58.0,0.0,cy0216pw,0.14
58.0,0.0,cy0216pw,0.16
57.0,0.0,cy0216pw,0.18
58.0,0.0,cy0216pw,0.2
58.0,0.0,cy0216pw,0.22
58.0,0.0,cy0216pw,0.24
58.0,0.0,cy0216pw,0.26
57.0,0.0,cy0216pw,0.28
59.0,0.0,cy0216pw,0.3
60.0,0.0,cy0216pw,0.32
60.0,0.0,cy0216pw,0.34
58.0,0.0,cy0216pw,0.36
57.0,0.0,cy0216pw,0.38
59.0,0.0,cy0216pw,0.4
61.0,0.0,cy0216pw,0.42
60.0,0.0,cy0216pw,0.44
70.0,211.0,cy0216pw,0.46
79.0,189.0,cy0216pw,0.48
81.0,182.0,cy0216pw,0.5
84.0,173.0,cy0216pw,0.52
86.0,168.0,cy0216pw,0.54
86.0,167.0,cy0216pw,0.56
87.0,167.0,cy0216pw,0.58
85.0,168.0,cy0216pw,0.6
82.0,167.0,cy0216pw,0.62
82.0,169.0,cy0216pw,0.64
84.0,172.0,cy0216pw,0.66
84.0,169.0,cy0216pw,0.68
82.0,167.0,cy0216pw,0.7
79.0,168.0,cy0216pw,0.72
80.0,172.0,cy0216pw,0.74
83.0,173.0,cy0216pw,0.76
84.0,168.0,cy0216pw,0.78
83.0,165.0,cy0216pw,0.8
82.0,165.0,cy0216pw,0.82
81.0,166.0,cy0216pw,0.84
80.0,163.0,cy0216pw,0.86
79.0,169.0,cy0216pw,0.88
79.0,170.0,cy0216pw,0.9
81.0,168.0,cy0216pw,0.92
79.0,163.0,cy0216pw,0.94
69.0,178.0,cy0216pw,0.96
62.0,0.0,cy0216pw,0.98
61.0,0.0,cy0216pw,1.0
69.0,0.0,cy0216pw,1.02
77.0,90.0,cy0216pw,1.04
80.0,171.0,cy0216pw,1.06
82.0,170.0,cy0216pw,1.08
82.0,169.0,cy0216pw,1.1
83.0,169.0,cy0216pw,1.12
81.0,162.0,cy0216pw,1.14
79.0,166.0,cy0216pw,1.16
79.0,167.0,cy0216pw,1.18
80.0,173.0,cy0216pw,1.2
82.0,166.0,cy0216pw,1.22
84.0,171.0,cy0216pw,1.24
85.0,178.0,cy0216pw,1.26
85.0,189.0,cy0216pw,1.28
86.0,198.0,cy0216pw,1.3
85.0,204.0,cy0216pw,1.32
81.0,206.0,cy0216pw,1.34
72.0,0.0,cy0216pw,1.36
72.0,0.0,cy0216pw,1.38
70.0,0.0,cy0216pw,1.4
65.0,0.0,cy0216pw,1.42
63.0,0.0,cy0216pw,1.44
65.0,0.0,cy0216pw,1.46
74.0,0.0,cy0216pw,1.48
76.0,0.0,cy0216pw,1.5
77.0,0.0,cy0216pw,1.52
76.0,0.0,cy0216pw,1.54
77.0,76.0,cy0216pw,1.56
76.0,79.0,cy0216pw,1.58
68.0,0.0,cy0216pw,1.6
60.0,0.0,cy0216pw,1.62
59.0,0.0,cy0216pw,1.64
68.0,0.0,cy0216pw,1.66
73.0,0.0,cy0216pw,1.68
75.0,0.0,cy0216pw,1.7
75.0,0.0,cy0216pw,1.72
70.0,0.0,cy0216pw,1.74
70.0,0.0,cy0216pw,1.76
64.0,0.0,cy0216pw,1.78
60.0,0.0,cy0216pw,1.8
60.0,0.0,cy0216pw,1.82
59.0,0.0,cy0216pw,1.84
60.0,0.0,cy0216pw,1.86
62.0,0.0,cy0216pw,1.88
60.0,0.0,cy0216pw,1.9
59.0,0.0,cy0216pw,1.92
60.0,0.0,cy0216pw,1.94
60.0,0.0,cy0216pw,1.96
0.0,0.0,cy0216pw,1.98
0.0,0.0,cy0216pw,2.0
0.0,0.0,li1393pw,0.02
41.0,0.0,li1393pw,0.04
41.0,0.0,li1393pw,0.06
40.0,0.0,li1393pw,0.08
38.0,0.0,li1393pw,0.1
40.0,0.0,li1393pw,0.12
40.0,0.0,li1393pw,0.14
40.0,0.0,li1393pw,0.16
40.0,0.0,li1393pw,0.18
38.0,0.0,li1393pw,0.2
38.0,0.0,li1393pw,0.22
39.0,0.0,li1393pw,0.24
41.0,0.0,li1393pw,0.26
41.0,0.0,li1393pw,0.28
39.0,0.0,li1393pw,0.3
39.0,0.0,li1393pw,0.32
39.0,0.0,li1393pw,0.34
40.0,0.0,li1393pw,0.36
41.0,0.0,li1393pw,0.38
40.0,0.0,li1393pw,0.4
40.0,0.0,li1393pw,0.42
40.0,0.0,li1393pw,0.44
41.0,0.0,li1393pw,0.46
40.0,0.0,li1393pw,0.48
40.0,0.0,li1393pw,0.5
39.0,0.0,li1393pw,0.52
40.0,0.0,li1393pw,0.54
39.0,0.0,li1393pw,0.56
37.0,0.0,li1393pw,0.58
38.0,0.0,li1393pw,0.6
40.0,0.0,li1393pw,0.62
40.0,0.0,li1393pw,0.64
39.0,0.0,li1393pw,0.66
40.0,0.0,li1393pw,0.68
43.0,0.0,li1393pw,0.7
58.0,0.0,li1393pw,0.72
63.0,235.0,li1393pw,0.74
71.0,218.0,li1393pw,0.76
73.0,217.0,li1393pw,0.78
72.0,221.0,li1393pw,0.8
71.0,219.0,li1393pw,0.82
68.0,226.0,li1393pw,0.84
64.0,113.0,li1393pw,0.86
62.0,0.0,li1393pw,0.88
66.0,224.0,li1393pw,0.9
69.0,220.0,li1393pw,0.92
68.0,202.0,li1393pw,0.94
66.0,205.0,li1393pw,0.96
71.0,216.0,li1393pw,0.98
73.0,217.0,li1393pw,1.0
73.0,219.0,li1393pw,1.02
74.0,220.0,li1393pw,1.04
70.0,213.0,li1393pw,1.06
63.0,200.0,li1393pw,1.08
69.0,213.0,li1393pw,1.1
73.0,209.0,li1393pw,1.12
73.0,199.0,li1393pw,1.14
72.0,190.0,li1393pw,1.16
67.0,179.0,li1393pw,1.18
67.0,182.0,li1393pw,1.2
66.0,176.0,li1393pw,1.22
64.0,163.0,li1393pw,1.24
59.0,193.0,li1393pw,1.26
53.0,183.0,li1393pw,1.28
53.0,193.0,li1393pw,1.3
62.0,203.0,li1393pw,1.32
68.0,182.0,li1393pw,1.34
67.0,180.0,li1393pw,1.36
65.0,176.0,li1393pw,1.38
65.0,174.0,li1393pw,1.4
64.0,172.0,li1393pw,1.42
63.0,174.0,li1393pw,1.44
62.0,175.0,li1393pw,1.46
60.0,181.0,li1393pw,1.48
0.0,187.0,li1393pw,1.5
0.0,0.0,li1393pw,1.52
0.0,0.0,cy0245pw,0.02
0.0,0.0,cy0245pw,0.04
60.0,0.0,cy0245pw,0.06
60.0,0.0,cy0245pw,0.08
60.0,0.0,cy0245pw,0.1
59.0,0.0,cy0245pw,0.12
58.0,0.0,cy0245pw,0.14
58.0,0.0,cy0245pw,0.16
58.0,0.0,cy0245pw,0.18
57.0,0.0,cy0245pw,0.2
58.0,0.0,cy0245pw,0.22
57.0,0.0,cy0245pw,0.24
57.0,0.0,cy0245pw,0.26
57.0,0.0,cy0245pw,0.28
59.0,0.0,cy0245pw,0.3
61.0,0.0,cy0245pw,0.32
59.0,0.0,cy0245pw,0.34
59.0,0.0,cy0245pw,0.36
58.0,0.0,cy0245pw,0.38
58.0,0.0,cy0245pw,0.4
58.0,0.0,cy0245pw,0.42
60.0,0.0,cy0245pw,0.44
60.0,0.0,cy0245pw,0.46
60.0,0.0,cy0245pw,0.48
60.0,0.0,cy0245pw,0.5
59.0,97.0,cy0245pw,0.52
61.0,97.0,cy0245pw,0.54
59.0,0.0,cy0245pw,0.56
58.0,0.0,cy0245pw,0.58
59.0,0.0,cy0245pw,0.6
59.0,0.0,cy0245pw,0.62
59.0,0.0,cy0245pw,0.64
65.0,0.0,cy0245pw,0.66
72.0,0.0,cy0245pw,0.68
72.0,0.0,cy0245pw,0.7
82.0,202.0,cy0245pw,0.72
83.0,191.0,cy0245pw,0.74
80.0,181.0,cy0245pw,0.76
74.0,175.0,cy0245pw,0.78
68.0,0.0,cy0245pw,0.8
64.0,0.0,cy0245pw,0.82
73.0,0.0,cy0245pw,0.84
83.0,208.0,cy0245pw,0.86
85.0,207.0,cy0245pw,0.88
83.0,207.0,cy0245pw,0.9
80.0,204.0,cy0245pw,0.92
75.0,0.0,cy0245pw,0.94
65.0,0.0,cy0245pw,0.96
61.0,0.0,cy0245pw,0.98
68.0,0.0,cy0245pw,1.0
76.0,185.0,cy0245pw,1.02
80.0,190.0,cy0245pw,1.04
82.0,192.0,cy0245pw,1.06
84.0,185.0,cy0245pw,1.08
83.0,175.0,cy0245pw,1.1
81.0,167.0,cy0245pw,1.12
79.0,164.0,cy0245pw,1.14
77.0,0.0,cy0245pw,1.16
73.0,0.0,cy0245pw,1.18
72.0,0.0,cy0245pw,1.2
65.0,95.0,cy0245pw,1.22
61.0,0.0,cy0245pw,1.24
61.0,0.0,cy0245pw,1.26
59.0,0.0,cy0245pw,1.28
60.0,0.0,cy0245pw,1.3
60.0,0.0,cy0245pw,1.32
60.0,0.0,cy0245pw,1.34
61.0,0.0,cy0245pw,1.36
62.0,0.0,cy0245pw,1.38
63.0,0.0,cy0245pw,1.4
63.0,0.0,cy0245pw,1.42
62.0,0.0,cy0245pw,1.44
62.0,0.0,cy0245pw,1.46
0.0,0.0,cy0245pw,1.48
0.0,0.0,cy0245pw,1.5
0.0,0.0,cy0130pw,0.02
41.0,0.0,cy0130pw,0.04
42.0,0.0,cy0130pw,0.06
42.0,0.0,cy0130pw,0.08
39.0,0.0,cy0130pw,0.1
39.0,0.0,cy0130pw,0.12
41.0,0.0,cy0130pw,0.14
42.0,0.0,cy0130pw,0.16
41.0,0.0,cy0130pw,0.18
42.0,0.0,cy0130pw,0.2
41.0,0.0,cy0130pw,0.22
40.0,0.0,cy0130pw,0.24
42.0,0.0,cy0130pw,0.26
43.0,0.0,cy0130pw,0.28
43.0,0.0,cy0130pw,0.3
42.0,0.0,cy0130pw,0.32
42.0,0.0,cy0130pw,0.34
42.0,0.0,cy0130pw,0.36
43.0,0.0,cy0130pw,0.38
42.0,0.0,cy0130pw,0.4
41.0,0.0,cy0130pw,0.42
42.0,0.0,cy0130pw,0.44
41.0,0.0,cy0130pw,0.46
43.0,0.0,cy0130pw,0.48
41.0,0.0,cy0130pw,0.5
40.0,0.0,cy0130pw,0.52
40.0,0.0,cy0130pw,0.54
41.0,0.0,cy0130pw,0.56
42.0,0.0,cy0130pw,0.58
41.0,0.0,cy0130pw,0.6
41.0,0.0,cy0130pw,0.62
44.0,0.0,cy0130pw,0.64
49.0,0.0,cy0130pw,0.66
51.0,0.0,cy0130pw,0.68
67.0,238.0,cy0130pw,0.7
72.0,235.0,cy0130pw,0.72
71.0,225.0,cy0130pw,0.74
69.0,223.0,cy0130pw,0.76
62.0,218.0,cy0130pw,0.78
52.0,218.0,cy0130pw,0.8
47.0,0.0,cy0130pw,0.82
49.0,0.0,cy0130pw,0.84
60.0,239.0,cy0130pw,0.86
64.0,242.0,cy0130pw,0.88
67.0,249.0,cy0130pw,0.9
70.0,254.0,cy0130pw,0.92
69.0,263.0,cy0130pw,0.94
67.0,279.0,cy0130pw,0.96
64.0,298.0,cy0130pw,0.98
58.0,319.0,cy0130pw,1.0
52.0,0.0,cy0130pw,1.02
48.0,354.0,cy0130pw,1.04
44.0,0.0,cy0130pw,1.06
41.0,0.0,cy0130pw,1.08
41.0,0.0,cy0130pw,1.1
40.0,0.0,cy0130pw,1.12
40.0,0.0,cy0130pw,1.14
41.0,0.0,cy0130pw,1.16
42.0,0.0,cy0130pw,1.18
42.0,0.0,cy0130pw,1.2
41.0,0.0,cy0130pw,1.22
41.0,0.0,cy0130pw,1.24
42.0,0.0,cy0130pw,1.26
42.0,0.0,cy0130pw,1.28
41.0,0.0,cy0130pw,1.3
42.0,0.0,cy0130pw,1.32
42.0,0.0,cy0130pw,1.34
41.0,0.0,cy0130pw,1.36
45.0,0.0,cy0130pw,1.38
56.0,221.0,cy0130pw,1.4
60.0,217.0,cy0130pw,1.42
63.0,217.0,cy0130pw,1.44
67.0,221.0,cy0130pw,1.46
69.0,216.0,cy0130pw,1.48
70.0,213.0,cy0130pw,1.5
70.0,208.0,cy0130pw,1.52
68.0,201.0,cy0130pw,1.54
67.0,188.0,cy0130pw,1.56
64.0,169.0,cy0130pw,1.58
59.0,0.0,cy0130pw,1.6
53.0,0.0,cy0130pw,1.62
46.0,0.0,cy0130pw,1.64
42.0,0.0,cy0130pw,1.66
41.0,0.0,cy0130pw,1.68
40.0,0.0,cy0130pw,1.7
41.0,0.0,cy0130pw,1.72
41.0,0.0,cy0130pw,1.74
41.0,0.0,cy0130pw,1.76
41.0,0.0,cy0130pw,1.78
40.0,0.0,cy0130pw,1.8
39.0,0.0,cy0130pw,1.82
39.0,0.0,cy0130pw,1.84
41.0,0.0,cy0130pw,1.86
44.0,0.0,cy0130pw,1.88
45.0,0.0,cy0130pw,1.9
42.0,0.0,cy0130pw,1.92
41.0,0.0,cy0130pw,1.94
41.0,0.0,cy0130pw,1.96
40.0,0.0,cy0130pw,1.98
42.0,0.0,cy0130pw,2.0
0.0,0.0,cy0130pw,2.02
0.0,0.0,cy0130pw,2.04
0.0,0.0,li1418at,0.02
0.0,0.0,li1418at,0.04
40.0,0.0,li1418at,0.06
40.0,0.0,li1418at,0.08
41.0,0.0,li1418at,0.1
41.0,0.0,li1418at,0.12
42.0,0.0,li1418at,0.14
41.0,0.0,li1418at,0.16
41.0,0.0,li1418at,0.18
41.0,0.0,li1418at,0.2
42.0,0.0,li1418at,0.22
43.0,0.0,li1418at,0.24
42.0,0.0,li1418at,0.26
43.0,0.0,li1418at,0.28
43.0,0.0,li1418at,0.3
43.0,0.0,li1418at,0.32
44.0,0.0,li1418at,0.34
41.0,0.0,li1418at,0.36
41.0,0.0,li1418at,0.38
41.0,0.0,li1418at,0.4
40.0,0.0,li1418at,0.42
41.0,0.0,li1418at,0.44
41.0,0.0,li1418at,0.46
42.0,0.0,li1418at,0.48
42.0,0.0,li1418at,0.5
40.0,0.0,li1418at,0.52
40.0,0.0,li1418at,0.54
41.0,0.0,li1418at,0.56
39.0,0.0,li1418at,0.58
38.0,0.0,li1418at,0.6
41.0,0.0,li1418at,0.62
41.0,0.0,li1418at,0.64
40.0,0.0,li1418at,0.66
37.0,0.0,li1418at,0.68
39.0,0.0,li1418at,0.7
40.0,0.0,li1418at,0.72
43.0,0.0,li1418at,0.74
49.0,0.0,li1418at,0.76
60.0,0.0,li1418at,0.78
72.0,337.0,li1418at,0.8
76.0,370.0,li1418at,0.82
75.0,430.0,li1418at,0.84
74.0,493.0,li1418at,0.86
71.0,507.0,li1418at,0.88
60.0,0.0,li1418at,0.9
53.0,0.0,li1418at,0.92
57.0,0.0,li1418at,0.94
60.0,0.0,li1418at,0.96
66.0,0.0,li1418at,0.98
78.0,368.0,li1418at,1.0
81.0,366.0,li1418at,1.02
80.0,368.0,li1418at,1.04
73.0,359.0,li1418at,1.06
56.0,0.0,li1418at,1.08
46.0,0.0,li1418at,1.1
47.0,0.0,li1418at,1.12
52.0,0.0,li1418at,1.14
67.0,394.0,li1418at,1.16
75.0,379.0,li1418at,1.18
76.0,388.0,li1418at,1.2
78.0,425.0,li1418at,1.22
78.0,448.0,li1418at,1.24
77.0,477.0,li1418at,1.26
76.0,497.0,li1418at,1.28
73.0,495.0,li1418at,1.3
63.0,0.0,li1418at,1.32
48.0,0.0,li1418at,1.34
44.0,0.0,li1418at,1.36
43.0,0.0,li1418at,1.38
41.0,0.0,li1418at,1.4
43.0,0.0,li1418at,1.42
43.0,0.0,li1418at,1.44
41.0,0.0,li1418at,1.46
40.0,0.0,li1418at,1.48
40.0,0.0,li1418at,1.5
40.0,0.0,li1418at,1.52
39.0,0.0,li1418at,1.54
41.0,0.0,li1418at,1.56
43.0,0.0,li1418at,1.58
40.0,0.0,li1418at,1.6
38.0,0.0,li1418at,1.62
38.0,0.0,li1418at,1.64
39.0,0.0,li1418at,1.66
49.0,0.0,li1418at,1.68
66.0,382.0,li1418at,1.7
73.0,392.0,li1418at,1.72
76.0,426.0,li1418at,1.74
77.0,487.0,li1418at,1.76
75.0,522.0,li1418at,1.78
74.0,547.0,li1418at,1.8
74.0,538.0,li1418at,1.82
75.0,483.0,li1418at,1.84
73.0,420.0,li1418at,1.86
69.0,0.0,li1418at,1.88
59.0,0.0,li1418at,1.9
45.0,0.0,li1418at,1.92
41.0,0.0,li1418at,1.94
42.0,0.0,li1418at,1.96
44.0,0.0,li1418at,1.98
52.0,0.0,li1418at,2.0
52.0,0.0,li1418at,2.02
48.0,0.0,li1418at,2.04
50.0,0.0,li1418at,2.06
45.0,0.0,li1418at,2.08
43.0,0.0,li1418at,2.1
42.0,0.0,li1418at,2.12
41.0,0.0,li1418at,2.14
40.0,0.0,li1418at,2.16
39.0,0.0,li1418at,2.18
38.0,0.0,li1418at,2.2
39.0,0.0,li1418at,2.22
40.0,0.0,li1418at,2.24
39.0,0.0,li1418at,2.26
0.0,0.0,li1418at,2.28
0.0,0.0,li1418at,2.3
0.0,0.0,cy0219at,0.02
0.0,0.0,cy0219at,0.04
56.0,0.0,cy0219at,0.06
57.0,0.0,cy0219at,0.08
55.0,0.0,cy0219at,0.1
56.0,0.0,cy0219at,0.12
55.0,0.0,cy0219at,0.14
54.0,0.0,cy0219at,0.16
57.0,0.0,cy0219at,0.18
56.0,0.0,cy0219at,0.2
53.0,0.0,cy0219at,0.22
56.0,0.0,cy0219at,0.24
55.0,0.0,cy0219at,0.26
56.0,0.0,cy0219at,0.28
56.0,0.0,cy0219at,0.3
56.0,0.0,cy0219at,0.32
57.0,0.0,cy0219at,0.34
57.0,0.0,cy0219at,0.36
58.0,0.0,cy0219at,0.38
57.0,0.0,cy0219at,0.4
59.0,0.0,cy0219at,0.42
56.0,0.0,cy0219at,0.44
53.0,0.0,cy0219at,0.46
59.0,0.0,cy0219at,0.48
65.0,0.0,cy0219at,0.5
66.0,0.0,cy0219at,0.52
62.0,0.0,cy0219at,0.54
58.0,0.0,cy0219at,0.56
57.0,0.0,cy0219at,0.58
58.0,0.0,cy0219at,0.6
57.0,0.0,cy0219at,0.62
54.0,0.0,cy0219at,0.64
57.0,0.0,cy0219at,0.66
67.0,0.0,cy0219at,0.68
62.0,0.0,cy0219at,0.7
56.0,0.0,cy0219at,0.72
68.0,0.0,cy0219at,0.74
71.0,0.0,cy0219at,0.76
85.0,414.0,cy0219at,0.78
91.0,418.0,cy0219at,0.8
91.0,422.0,cy0219at,0.82
86.0,396.0,cy0219at,0.84
75.0,0.0,cy0219at,0.86
69.0,0.0,cy0219at,0.88
63.0,421.0,cy0219at,0.9
78.0,302.0,cy0219at,0.92
87.0,271.0,cy0219at,0.94
89.0,245.0,cy0219at,0.96
85.0,213.0,cy0219at,0.98
80.0,191.0,cy0219at,1.0
76.0,252.0,cy0219at,1.02
75.0,228.0,cy0219at,1.04
71.0,283.0,cy0219at,1.06
61.0,0.0,cy0219at,1.08
57.0,0.0,cy0219at,1.1
55.0,0.0,cy0219at,1.12
54.0,0.0,cy0219at,1.14
54.0,0.0,cy0219at,1.16
53.0,0.0,cy0219at,1.18
55.0,0.0,cy0219at,1.2
0.0,0.0,cy0219at,1.22
0.0,0.0,cy0219at,1.24
0.0,0.0,li1311ap,0.02
41.0,0.0,li1311ap,0.04
41.0,0.0,li1311ap,0.06
43.0,0.0,li1311ap,0.08
44.0,0.0,li1311ap,0.1
44.0,0.0,li1311ap,0.12
43.0,0.0,li1311ap,0.14
43.0,0.0,li1311ap,0.16
43.0,0.0,li1311ap,0.18
43.0,0.0,li1311ap,0.2
42.0,0.0,li1311ap,0.22
43.0,0.0,li1311ap,0.24
44.0,0.0,li1311ap,0.26
42.0,0.0,li1311ap,0.28
43.0,0.0,li1311ap,0.3
42.0,0.0,li1311ap,0.32
40.0,0.0,li1311ap,0.34
42.0,0.0,li1311ap,0.36
42.0,0.0,li1311ap,0.38
45.0,0.0,li1311ap,0.4
45.0,0.0,li1311ap,0.42
44.0,0.0,li1311ap,0.44
44.0,0.0,li1311ap,0.46
43.0,0.0,li1311ap,0.48
43.0,0.0,li1311ap,0.5
42.0,0.0,li1311ap,0.52
42.0,0.0,li1311ap,0.54
44.0,0.0,li1311ap,0.56
41.0,0.0,li1311ap,0.58
41.0,0.0,li1311ap,0.6
40.0,0.0,li1311ap,0.62
40.0,0.0,li1311ap,0.64
40.0,0.0,li1311ap,0.66
40.0,0.0,li1311ap,0.68
40.0,0.0,li1311ap,0.7
41.0,0.0,li1311ap,0.72
40.0,0.0,li1311ap,0.74
39.0,0.0,li1311ap,0.76
57.0,312.0,li1311ap,0.78
68.0,306.0,li1311ap,0.8
73.0,318.0,li1311ap,0.82
75.0,346.0,li1311ap,0.84
76.0,366.0,li1311ap,0.86
77.0,376.0,li1311ap,0.88
79.0,383.0,li1311ap,0.9
79.0,393.0,li1311ap,0.92
78.0,404.0,li1311ap,0.94
76.0,418.0,li1311ap,0.96
74.0,435.0,li1311ap,0.98
74.0,447.0,li1311ap,1.0
75.0,459.0,li1311ap,1.02
76.0,330.0,li1311ap,1.04
76.0,241.0,li1311ap,1.06
75.0,245.0,li1311ap,1.08
75.0,250.0,li1311ap,1.1
74.0,255.0,li1311ap,1.12
74.0,258.0,li1311ap,1.14
75.0,254.0,li1311ap,1.16
75.0,250.0,li1311ap,1.18
74.0,246.0,li1311ap,1.2
72.0,244.0,li1311ap,1.22
72.0,488.0,li1311ap,1.24
71.0,486.0,li1311ap,1.26
70.0,479.0,li1311ap,1.28
70.0,470.0,li1311ap,1.3
71.0,455.0,li1311ap,1.32
74.0,434.0,li1311ap,1.34
77.0,418.0,li1311ap,1.36
78.0,408.0,li1311ap,1.38
79.0,399.0,li1311ap,1.4
79.0,385.0,li1311ap,1.42
79.0,365.0,li1311ap,1.44
78.0,346.0,li1311ap,1.46
77.0,331.0,li1311ap,1.48
75.0,314.0,li1311ap,1.5
72.0,289.0,li1311ap,1.52
73.0,267.0,li1311ap,1.54
74.0,249.0,li1311ap,1.56
75.0,237.0,li1311ap,1.58
73.0,229.0,li1311ap,1.6
70.0,226.0,li1311ap,1.62
67.0,226.0,li1311ap,1.64
65.0,228.0,li1311ap,1.66
61.0,225.0,li1311ap,1.68
54.0,0.0,li1311ap,1.7
49.0,0.0,li1311ap,1.72
48.0,0.0,li1311ap,1.74
